Id,   q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,Marks
8134   ,1,0,0,4,0,0,0,8,9,0,22
8868   ,1,2,3,4,0,0,0,0,9,0,19
9758   ,1,2,3,4,5,0,7,0,0,0,22
8347   ,0,0,0,4,0,0,0,8,0,10,22
8374   ,1,2,3,0,0,0,0,8,0,10,24
11072   ,0,2,0,0,0,6,0,0,9,0,17
12518   ,0,0,0,0,0,0,7,0,9,0,16
8922   ,1,0,3,4,0,0,7,0,9,0,24
9414   ,0,2,3,4,0,0,7,0,0,0,16
8946   ,1,2,0,4,0,6,7,0,0,0,20
9780   ,1,2,3,4,5,0,0,0,9,0,24
10153   ,1,2,0,0,0,6,7,8,0,0,24
8438   ,1,0,3,0,0,0,7,0,0,0,11
8698   ,1,2,0,4,0,0,0,0,0,0,7
8723   ,0,2,3,0,0,6,0,0,0,0,11
9359   ,0,0,3,4,5,0,0,0,0,10,22
9403   ,0,2,0,4,0,6,0,8,0,0,20
11431   ,0,0,0,0,0,0,0,0,0,0,0
12567   ,0,0,0,0,0,6,0,0,0,0,6
9776   ,1,0,0,0,0,0,0,0,0,0,1
8706   ,0,2,0,4,0,0,0,0,0,0,6
11067   ,1,0,0,0,0,0,0,0,0,0,1
10023   ,1,0,0,0,0,0,0,0,0,0,1
9381   ,0,0,0,0,0,0,7,0,0,0,7
9982   ,0,0,0,0,0,0,0,0,0,0,0
8274   ,0,0,0,0,0,6,7,0,0,0,13
8436   ,1,0,0,4,0,0,0,0,9,0,14
9029   ,0,0,0,0,0,0,0,0,0,0,0
9941   ,1,2,3,4,5,6,7,8,0,0,36
8234   ,1,2,3,4,0,6,7,8,9,0,40
8674   ,0,0,0,0,0,0,0,0,0,0,0
9548   ,1,0,3,0,5,0,0,8,9,10,36
11379   ,0,2,3,0,5,6,7,0,0,10,33
8700   ,0,0,0,0,0,0,0,0,0,0,0
10337   ,0,0,0,0,0,0,0,0,0,0,0
9385   ,1,2,0,4,0,6,0,0,9,0,22
11343   ,1,0,0,0,0,0,7,0,0,10,18
9445   ,0,2,3,4,5,0,0,8,0,0,22
11152   ,1,2,0,0,0,6,0,0,9,0,18
10354   ,0,0,0,0,0,0,0,0,9,10,19
8213   ,1,0,3,0,5,0,0,8,0,0,17
11846   ,1,2,3,0,0,0,7,0,0,0,13
12760   ,0,0,3,4,0,6,0,8,0,0,21
9084   ,1,2,0,0,5,0,0,0,9,0,17
10342   ,1,2,0,0,0,0,7,8,0,0,18
11118   ,1,0,0,4,5,6,7,0,0,0,23
11415   ,1,0,0,0,0,0,7,8,0,0,16
11827   ,0,0,0,0,0,0,0,0,0,0,0
9334   ,0,0,3,0,5,0,0,0,0,0,8
12887   ,1,2,0,4,0,0,0,0,0,0,7
12578   ,1,0,3,0,0,6,0,0,0,0,10
10202   ,0,0,0,0,0,0,0,0,0,0,0
9767   ,1,2,0,0,0,0,0,8,9,0,20
9781   ,1,2,0,4,5,0,7,0,0,0,19
8928   ,1,2,3,4,5,0,0,0,0,0,15
9631   ,1,0,0,4,5,0,7,0,0,0,17
8460   ,0,0,0,0,0,0,0,0,0,0,0
10189   ,1,2,0,4,0,6,7,0,0,0,20
12852   ,1,2,3,4,0,6,0,0,0,0,16
9370   ,0,0,0,0,0,0,0,0,0,0,0
8640   ,1,0,0,0,0,6,0,0,9,0,16
12825   ,1,2,3,0,0,0,7,0,0,0,13
9356   ,1,2,0,4,5,0,0,0,9,0,21
9702   ,1,2,0,0,0,0,7,0,0,10,20
10014   ,0,0,0,0,0,0,0,0,0,0,0
11191   ,1,2,3,4,0,6,0,0,0,0,16
10454   ,1,0,3,0,5,6,0,0,0,0,15
11383   ,1,0,0,4,0,0,0,8,9,0,22
12862   ,0,0,3,0,5,0,7,8,0,0,23
12552   ,0,2,0,4,0,0,0,0,0,10,16
12755   ,1,2,3,4,0,6,0,0,9,0,25
9595   ,1,2,3,4,5,0,0,0,9,0,24
8450   ,0,2,3,0,5,0,0,0,9,0,19
12618   ,1,2,3,0,5,0,0,0,9,0,20
9367   ,1,2,0,0,0,6,0,0,9,0,18
10427   ,1,2,3,4,5,0,0,0,0,0,15
12529   ,1,0,3,0,5,0,7,0,0,0,16
8743   ,1,2,3,0,0,6,0,0,0,10,22
11060   ,1,2,3,4,5,0,0,0,9,0,24
9997   ,1,2,0,4,5,0,0,0,9,0,21
9794   ,1,0,0,0,0,6,0,0,0,10,17
8944   ,0,0,0,0,0,0,0,0,0,0,0
10193   ,1,0,0,4,0,0,0,8,0,0,13
9115   ,1,0,0,0,0,0,7,8,0,0,16
9623   ,1,0,0,0,0,0,7,0,0,10,18
10392   ,1,2,3,0,0,0,0,0,0,10,16
12544   ,1,0,3,0,5,6,0,0,0,0,15
12559   ,1,2,3,4,0,0,0,0,0,10,20
12860   ,1,2,3,4,5,0,7,0,0,0,22
9690   ,1,0,3,0,5,0,0,0,0,10,19
12864   ,1,2,0,0,0,0,0,8,9,0,20
10340   ,1,0,3,4,5,0,7,0,0,0,20
10443   ,1,2,0,4,5,0,0,8,0,0,20
9910   ,1,2,0,4,0,6,0,0,0,10,23
12574   ,1,2,3,0,0,0,7,0,9,0,22
12556   ,0,0,3,0,0,0,0,0,9,10,22
11335   ,1,2,3,4,5,6,7,0,0,10,38
12606   ,1,2,3,4,5,6,0,8,9,0,38
9454   ,0,0,0,0,0,0,0,0,0,0,0
9773   ,1,0,3,4,5,6,7,0,0,10,36
9762   ,1,2,0,4,5,0,7,8,9,0,36
9976   ,1,2,0,0,0,6,0,0,9,0,18
8154   ,1,0,0,0,5,0,7,0,0,10,23
8263   ,0,0,0,4,5,0,0,0,0,10,19
8734   ,1,2,0,4,0,0,7,0,9,0,23
9420   ,0,2,3,4,0,6,0,8,0,0,23
9778   ,1,0,0,0,0,0,7,0,0,10,18
9351   ,0,2,0,0,5,0,0,0,0,10,17
11116   ,1,0,0,4,0,6,0,0,9,0,20
11832   ,1,2,0,0,0,0,7,8,0,0,18
12763   ,1,2,3,4,0,0,7,8,0,0,25
8541   ,1,2,0,0,5,0,0,0,9,0,17
8663   ,1,2,0,4,0,0,0,0,0,10,17
11398   ,0,0,0,0,0,0,0,0,0,0,0
10157   ,0,0,0,4,0,0,7,0,9,10,30
8724   ,1,2,3,0,0,0,0,0,9,10,25
10426   ,0,2,3,0,0,0,7,0,9,10,31
9572   ,0,0,0,0,0,0,0,0,0,0,0
12830   ,0,0,3,4,0,0,0,0,0,0,7
8837   ,1,2,0,0,0,0,0,0,0,0,3
12526   ,1,0,0,0,0,0,0,0,0,0,1
8267   ,0,0,3,0,0,0,0,0,0,0,3
8704   ,1,0,0,0,0,6,0,0,0,0,7
9518   ,0,2,3,0,0,0,0,0,0,0,5
10336   ,0,0,0,0,0,0,0,0,0,0,0
12837   ,0,2,3,0,5,6,0,8,0,0,24
11169   ,1,2,3,4,0,6,7,0,0,0,23
8188   ,1,0,0,0,0,0,7,0,0,10,18
11359   ,1,2,0,4,0,6,0,0,0,10,23
9906   ,0,2,3,0,5,0,0,0,9,0,19
11865   ,1,0,0,4,5,0,7,0,0,0,17
9963   ,0,0,0,0,0,6,0,0,0,10,16
9071   ,1,2,0,4,0,0,0,0,0,10,17
12527   ,1,2,3,0,0,0,7,0,0,10,23
9799   ,1,0,3,4,0,0,7,8,0,0,23
12849   ,1,2,0,0,5,0,0,8,0,0,16
9937   ,0,2,3,4,5,0,0,0,9,0,23
8317   ,0,2,0,0,0,0,0,8,0,0,10
11816   ,0,2,0,0,0,6,0,0,0,0,8
10375   ,1,0,3,4,0,0,0,0,0,0,8
8835   ,0,2,3,0,0,6,0,0,0,10,21
9139   ,0,0,3,0,0,0,7,8,0,0,18
11855   ,0,0,0,0,0,0,0,0,0,0,0
12590   ,1,0,0,0,0,0,0,0,0,0,1
8892   ,0,2,0,0,0,0,0,0,0,0,2
11893   ,1,0,0,0,5,0,0,0,0,0,6
11833   ,1,0,0,0,0,0,0,0,0,0,1
10345   ,0,2,0,0,0,0,0,0,0,0,2
9098   ,1,0,0,0,0,6,0,0,0,0,7
8286   ,0,0,0,0,0,0,0,0,0,0,0
11112   ,0,0,0,0,0,6,0,0,0,10,16
9903   ,1,2,3,0,0,0,7,0,0,0,13
8308   ,0,0,0,0,0,0,0,0,0,0,0
9435   ,1,2,3,0,5,6,7,8,9,0,41
11332   ,1,2,3,4,0,6,7,8,9,0,40
12548   ,0,0,0,0,0,0,0,0,0,0,0
9389   ,1,2,3,4,5,6,0,8,0,0,29
8501   ,1,2,0,4,5,6,7,0,9,0,34
9617   ,0,0,0,0,0,0,0,0,0,0,0
11135   ,0,0,0,0,0,0,0,0,0,0,0
10368   ,1,2,0,4,0,6,0,0,0,10,23
8199   ,1,0,0,0,5,0,0,0,9,0,15
8266   ,1,0,0,0,0,6,0,0,0,10,17
8950   ,1,0,3,4,0,0,0,0,9,0,17
9092   ,1,2,0,0,0,0,0,0,9,10,22
9510   ,0,0,3,0,5,6,0,0,9,0,23
9991   ,1,2,0,4,0,6,0,8,0,0,21
8456   ,1,0,0,4,0,6,7,0,0,0,18
9366   ,1,2,3,4,5,0,0,8,0,0,23
11149   ,1,2,0,4,5,6,0,0,0,0,18
8306   ,1,0,0,0,5,6,7,0,0,0,19
9506   ,0,2,3,0,0,6,0,8,0,0,19
8746   ,0,0,0,0,0,0,0,0,0,0,0
12523   ,1,0,0,0,0,6,0,0,0,0,7
12828   ,1,0,0,0,0,6,0,0,0,0,7
9728   ,0,0,0,0,0,0,0,0,9,0,9
11091   ,0,0,0,0,0,0,0,0,0,0,0
8411   ,1,0,0,4,0,0,7,0,0,10,22
9082   ,1,0,0,0,0,0,0,8,0,10,19
10373   ,1,2,0,0,0,0,0,0,0,10,13
9752   ,1,2,0,0,0,6,0,8,0,0,17
9965   ,0,0,0,0,0,0,0,0,0,0,0
11154   ,1,0,0,0,0,0,7,0,9,0,17
9584   ,0,0,0,4,0,6,0,8,0,0,18
9101   ,0,0,0,0,0,0,0,0,0,0,0
11442   ,1,2,3,0,0,0,0,8,0,0,14
12545   ,1,0,0,0,5,0,7,0,0,0,13
8652   ,1,2,3,0,5,0,0,8,0,0,19
8515   ,1,0,0,0,5,0,7,8,0,0,21
9607   ,0,0,0,0,0,0,0,0,0,0,0
10125   ,1,2,3,0,0,0,0,0,9,0,15
11392   ,0,0,3,0,0,0,0,0,0,10,13
11109   ,1,0,0,0,0,0,7,8,9,0,25
8253   ,1,2,3,4,0,0,0,8,0,0,18
8936   ,0,2,0,0,5,6,0,8,0,0,21
9566   ,1,0,0,0,5,6,0,0,9,0,21
9638   ,0,0,3,4,0,0,7,8,0,0,22
8533   ,1,0,3,4,0,0,7,0,0,0,15
10438   ,0,2,3,0,0,6,7,0,0,0,18
11058   ,1,2,3,4,5,0,0,0,0,10,25
11394   ,1,2,3,0,5,0,0,0,0,10,21
8432   ,0,2,0,0,0,6,0,0,0,10,18
9035   ,0,0,3,0,0,6,7,0,9,0,25
9760   ,1,0,3,0,5,6,0,8,0,0,23
8365   ,1,2,0,0,0,0,0,8,0,10,21
9914   ,0,0,3,0,0,6,0,0,9,0,18
8855   ,0,0,0,0,0,0,0,0,0,0,0
11376   ,0,0,3,0,0,6,7,0,0,0,16
9987   ,1,2,3,0,0,0,7,0,0,0,13
9581   ,1,0,3,4,0,0,7,0,0,0,15
9052   ,1,0,3,0,5,0,0,0,9,0,18
8190   ,1,0,0,0,5,6,0,0,9,0,21
11428   ,1,2,3,4,0,0,0,0,0,10,20
8270   ,0,2,0,0,0,6,0,0,9,0,17
9951   ,1,2,3,4,5,6,0,0,0,0,21
9132   ,1,2,0,0,0,0,7,0,9,0,19
12768   ,1,2,0,4,5,0,0,0,9,0,21
9094   ,1,0,3,4,0,0,0,8,0,0,16
9083   ,1,2,0,4,0,0,7,0,0,0,14
9102   ,1,2,0,4,0,0,0,8,0,0,15
9772   ,1,2,0,4,5,0,7,0,0,0,19
9625   ,1,2,3,0,0,6,7,8,0,10,37
10363   ,1,0,3,0,5,6,0,8,9,10,42
8163   ,0,0,0,0,0,0,0,0,0,0,0
9028   ,1,2,3,4,5,6,0,0,9,0,30
12900   ,1,2,3,0,0,0,0,8,9,10,33
8845   ,1,2,3,4,5,0,0,0,0,10,25
8359   ,0,2,0,0,0,0,0,8,0,10,20
11890   ,1,2,0,4,0,0,0,8,9,0,24
12844   ,1,2,0,4,0,0,0,0,0,10,17
8916   ,0,2,0,4,0,0,0,0,0,10,16
10216   ,1,2,3,4,0,0,7,8,0,0,25
8321   ,1,0,3,0,0,0,0,8,0,10,22
9096   ,0,2,3,0,5,6,7,0,0,0,23
11361   ,1,0,3,4,0,6,7,0,0,0,21
12521   ,1,2,3,0,0,0,7,0,9,0,22
8531   ,1,2,3,0,0,0,0,0,9,0,15
12623   ,1,2,0,4,5,0,0,0,9,0,21
8709   ,0,0,0,0,0,0,0,0,0,0,0
9971   ,1,0,3,4,0,6,7,0,9,0,30
10398   ,1,2,3,4,5,0,7,0,0,10,32
8536   ,1,2,3,4,5,0,7,0,9,0,31
8225   ,0,0,0,0,0,0,0,0,0,0,0
11177   ,0,2,0,0,0,0,0,0,0,0,2
12547   ,1,0,0,0,0,0,0,0,0,0,1
8312   ,1,2,3,0,0,0,0,0,0,0,6
9818   ,0,2,0,0,0,0,0,0,0,0,2
10017   ,0,2,0,0,0,0,0,0,0,0,2
11449   ,1,2,0,0,0,0,0,0,0,0,3
11105   ,0,0,0,0,0,0,0,0,0,0,0
8371   ,1,2,3,4,0,6,0,0,0,0,16
11807   ,1,0,0,4,0,6,7,0,0,0,18
9149   ,1,2,3,4,5,0,7,0,0,0,22
12615   ,0,2,0,4,0,0,7,0,0,10,23
10119   ,1,2,3,0,0,0,7,0,0,0,13
8686   ,1,2,3,0,5,0,0,8,0,0,19
10470   ,1,2,0,4,0,0,0,0,9,0,16
8387   ,1,2,3,0,0,0,7,0,0,0,13
10009   ,1,0,0,0,5,6,0,8,0,0,20
9535   ,1,2,3,0,5,0,7,0,0,0,18
10471   ,1,0,0,4,5,6,0,0,9,0,25
12869   ,1,0,0,0,5,0,0,0,9,0,15
8695   ,1,0,0,0,0,0,0,8,0,0,9
8503   ,0,0,0,0,5,6,0,0,0,0,11
9736   ,1,2,0,0,0,0,7,0,0,0,10
11400   ,1,0,0,0,0,6,0,0,0,10,17
12533   ,1,2,3,4,5,0,0,8,0,0,23
12568   ,0,0,0,0,0,0,0,0,0,0,0
9520   ,1,2,0,0,0,0,0,0,0,0,3
8143   ,1,2,0,0,0,0,0,0,0,0,3
11356   ,0,0,0,0,0,0,7,0,0,0,7
8487   ,1,0,0,0,5,0,0,0,0,0,6
8367   ,1,0,3,0,0,0,0,0,0,0,4
12530   ,1,2,0,0,0,0,0,0,0,0,3
10139   ,0,0,0,0,0,0,0,0,0,0,0
11147   ,1,2,3,4,5,0,0,0,0,0,15
8477   ,1,2,3,0,0,0,7,0,0,0,13
8512   ,0,0,0,0,0,0,0,0,0,0,0
8671   ,1,0,0,4,5,6,7,8,9,0,40
11844   ,1,2,3,4,0,6,7,8,0,10,41
9544   ,0,0,0,0,0,0,0,0,0,0,0
9787   ,1,2,3,4,5,0,0,8,9,0,32
11339   ,1,2,3,4,0,6,0,8,9,0,33
8849   ,0,0,0,0,0,0,0,0,0,0,0
9527   ,0,0,0,0,0,0,0,0,0,0,0
8383   ,0,0,3,0,5,0,7,0,0,0,15
8207   ,0,0,0,0,0,0,7,0,0,10,17
8748   ,1,2,0,0,5,0,0,8,0,0,16
9133   ,0,0,3,0,0,0,0,0,9,10,22
8344   ,1,0,3,0,0,6,7,0,0,0,17
9354   ,1,0,3,4,5,0,0,0,0,10,23
8169   ,1,2,3,0,0,0,0,0,9,0,15
10432   ,1,0,3,0,0,0,0,0,0,10,14
8483   ,1,2,0,0,0,6,0,8,0,0,17
9411   ,0,0,3,4,0,0,0,8,0,0,15
10467   ,1,2,3,4,5,0,0,0,0,0,15
12831   ,0,2,3,4,0,0,7,0,9,0,25
11144   ,0,0,0,0,0,0,0,0,0,0,0
8156   ,1,2,3,4,0,0,0,0,0,0,10
9641   ,1,0,0,0,0,0,0,0,9,0,10
8521   ,0,2,0,0,0,0,7,0,0,0,9
8414   ,0,0,0,0,0,0,0,0,0,0,0
9080   ,1,2,3,4,0,0,0,0,0,10,20
10204   ,1,2,0,4,0,0,0,0,0,10,17
8260   ,1,0,3,4,0,0,0,0,9,0,17
8362   ,1,2,3,0,0,0,7,0,0,0,13
8713   ,0,0,0,0,0,0,0,0,0,0,0
10365   ,1,2,0,0,5,0,7,8,0,0,23
9735   ,1,2,3,0,5,0,0,0,9,0,20
11353   ,0,0,0,0,0,0,0,0,0,0,0
8150   ,1,0,3,0,0,0,0,0,0,10,14
11906   ,1,2,3,0,0,0,7,0,0,0,13
12621   ,1,2,0,0,0,0,7,0,9,0,19
9377   ,1,0,0,0,5,6,0,8,0,0,20
9121   ,0,0,0,0,0,0,0,0,0,0,0
9551   ,1,2,3,0,0,0,0,0,0,10,16
8740   ,1,2,0,4,0,0,0,8,0,0,15
11868   ,0,0,3,0,0,6,7,0,0,0,16
9973   ,1,2,3,4,0,0,0,0,0,10,20
9614   ,1,0,0,0,0,0,0,8,9,0,18
9764   ,1,2,0,0,5,6,0,0,0,10,24
8443   ,1,0,3,4,0,0,0,0,9,0,17
9606   ,1,0,3,0,5,0,7,0,9,0,25
8376   ,1,0,3,0,0,0,7,8,0,0,19
9957   ,1,0,0,0,0,0,0,0,9,10,20
10130   ,1,0,0,4,0,0,0,0,0,10,15
10385   ,0,2,0,0,5,6,7,0,0,0,20
8913   ,1,0,3,0,0,0,0,0,9,10,23
11824   ,1,0,0,4,0,0,0,0,0,10,15
9927   ,1,2,3,0,0,0,0,0,0,10,16
8672   ,1,0,3,0,0,6,0,8,0,0,18
9340   ,0,0,0,0,0,0,0,0,0,0,0
9620   ,1,0,3,0,5,0,7,0,0,0,16
8244   ,0,2,3,0,0,0,0,8,0,0,13
11180   ,0,0,0,4,5,0,0,8,0,0,17
9931   ,1,2,3,0,0,6,0,0,9,0,21
11896   ,1,2,3,0,5,6,7,0,0,0,24
8310   ,1,0,0,4,0,0,0,8,0,10,23
9532   ,0,2,3,4,5,0,7,0,0,0,21
10000   ,1,2,0,4,5,0,0,0,9,0,21
12580   ,1,0,3,4,5,0,7,0,0,0,20
11437   ,1,2,3,4,5,0,0,8,0,0,23
11145   ,1,2,0,0,5,0,7,8,0,0,23
12833   ,1,2,3,4,0,6,7,0,0,0,23
9803   ,1,2,0,4,0,0,7,0,0,0,14
8898   ,1,0,3,4,0,0,7,0,0,10,25
8543   ,1,2,3,4,5,6,0,0,9,10,40
11823   ,1,0,3,0,5,6,7,8,9,0,39
8400   ,0,0,0,0,0,0,0,0,0,0,0
8638   ,1,0,3,0,5,6,7,0,0,10,32
12809   ,1,2,3,4,5,0,7,8,0,0,30
12609   ,1,2,0,0,5,0,0,0,0,10,18
9777   ,1,0,3,0,0,0,7,0,9,0,20
11121   ,1,0,3,4,0,0,7,8,0,0,23
12861   ,1,2,3,0,5,0,7,0,0,0,18
9757   ,0,2,3,0,0,6,0,8,0,0,19
8860   ,1,2,3,4,0,0,0,0,9,0,19
11054   ,1,2,3,4,0,6,0,0,0,0,16
11132   ,1,2,3,0,0,0,7,8,0,0,21
9816   ,0,0,3,4,0,0,0,0,0,10,17
11884   ,1,2,3,0,0,6,0,0,0,10,22
11886   ,1,0,0,0,5,6,0,0,0,10,22
10165   ,0,2,3,0,0,6,0,8,0,0,19
9450   ,0,0,0,0,0,0,0,0,0,0,0
10400   ,1,2,0,0,5,6,7,0,0,10,31
11872   ,1,2,3,0,5,0,0,0,9,10,30
10417   ,1,0,3,4,0,6,7,8,0,0,29
12560   ,0,0,0,0,0,0,0,0,0,0,0
8690   ,1,0,3,0,0,0,0,0,0,0,4
10350   ,1,2,0,0,0,0,0,0,0,0,3
12880   ,1,2,3,0,0,0,0,0,0,0,6
8337   ,1,0,0,0,0,0,0,0,0,0,1
8532   ,0,0,3,0,0,0,0,0,0,0,3
8182   ,0,2,3,0,0,0,0,0,0,0,5
12879   ,0,0,0,0,0,0,0,0,0,0,0
9925   ,1,2,3,0,0,0,7,0,0,10,23
9600   ,1,2,0,4,5,0,0,0,9,0,21
11063   ,0,2,3,0,5,0,0,8,0,0,18
9335   ,0,0,0,4,0,6,0,0,9,0,19
11175   ,1,2,3,0,0,0,0,0,0,10,16
8466   ,1,2,3,4,5,0,0,0,0,10,25
9635   ,1,0,3,0,0,6,0,0,0,10,20
9766   ,0,0,0,4,0,0,7,0,0,10,21
